Date,EUR
2011-07-01,1.4526
2011-06-30,1.4502
2011-06-29,1.4435
2011-06-28,1.4371
2011-06-27,1.4287
2011-06-24,1.4188
2011-06-23,1.4256
2011-06-22,1.4357
2011-06-21,1.4412
2011-06-20,1.4304
2011-06-17,1.4306
2011-06-16,1.4204
2011-06-15,1.4181
2011-06-14,1.444
2011-06-13,1.4413
2011-06-10,1.4347
2011-06-09,1.451
2011-06-08,1.4583
2011-06-07,1.4691
2011-06-06,1.4576
2011-06-03,1.4635
2011-06-02,1.4491
2011-06-01,1.4328
2011-05-31,1.4396
2011-05-30,1.4282
2011-05-27,1.4319
2011-05-26,1.4145
2011-05-25,1.4088
2011-05-24,1.41
2011-05-23,1.4048
2011-05-20,1.4161
2011-05-19,1.4309
2011-05-18,1.425
2011-05-17,1.4237
2011-05-16,1.4156
2011-05-13,1.4119
2011-05-12,1.4246
2011-05-11,1.4192
2011-05-10,1.4409
2011-05-09,1.4365
2011-05-06,1.4316
2011-05-05,1.4539
2011-05-04,1.4827
2011-05-03,1.4825
2011-05-02,1.483
2011-04-29,1.4807
2011-04-28,1.4822
2011-04-27,1.4788
2011-04-26,1.4644
2011-04-25,1.4582
2011-04-22,1.4561
2011-04-21,1.4552
2011-04-20,1.4523
2011-04-19,1.4335
2011-04-18,1.4235
2011-04-15,1.443
2011-04-14,1.4488
2011-04-13,1.4443
2011-04-12,1.4477
2011-04-11,1.4436
2011-04-08,1.4483
2011-04-07,1.4308
2011-04-06,1.4331
2011-04-05,1.4223
2011-04-04,1.4221
2011-04-01,1.4237
2011-03-31,1.4158
2011-03-30,1.4127
2011-03-29,1.4113
2011-03-28,1.4087
2011-03-25,1.4088
2011-03-24,1.4177
2011-03-23,1.4088
2011-03-22,1.4196
2011-03-21,1.4226
2011-03-18,1.4182
2011-03-17,1.4021
2011-03-16,1.39
2011-03-15,1.3998
2011-03-14,1.3992
2011-03-11,1.3903
2011-03-10,1.3798
2011-03-09,1.3909
2011-03-08,1.3905
2011-03-07,1.3968
2011-03-04,1.3987
2011-03-03,1.3969
2011-03-02,1.3866
2011-03-01,1.3777
2011-02-28,1.3806
2011-02-25,1.3754
2011-02-24,1.38
2011-02-23,1.3749
2011-02-22,1.365
2011-02-21,1.3678
2011-02-18,1.3693
2011-02-17,1.3609
2011-02-16,1.3569
2011-02-15,1.3487
2011-02-14,1.3489
2011-02-11,1.3554
2011-02-10,1.3603
2011-02-09,1.3733
2011-02-08,1.3625
2011-02-07,1.3583
2011-02-04,1.3581
2011-02-03,1.3634
2011-02-02,1.3811
2011-02-01,1.3829
2011-01-31,1.3694
2011-01-28,1.3611
2011-01-27,1.3734
2011-01-26,1.3713
2011-01-25,1.3681
2011-01-24,1.3638
2011-01-21,1.3621
2011-01-20,1.3473
2011-01-19,1.3473
2011-01-18,1.3387
2011-01-17,1.3294
2011-01-14,1.3388
2011-01-13,1.3364
2011-01-12,1.3131
2011-01-11,1.2974
2011-01-10,1.2951
2011-01-07,1.2907
2011-01-06,1.3003
2011-01-05,1.3149
2011-01-04,1.3308
2011-01-03,1.3361
