Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,9.616690,9.629580,9.489310,9.618300,9.618300,0
2020-03-03,9.538020,9.555920,9.365400,9.536600,9.536600,0
2020-03-04,9.456010,9.524550,9.424000,9.451850,9.451850,0
2020-03-05,9.464960,9.487720,9.437040,9.469300,9.469300,0
2020-03-06,9.440680,9.463110,9.332700,9.442100,9.442100,0
2020-03-09,9.380000,9.444100,9.154230,9.382480,9.382480,0
2020-03-10,9.466020,9.502800,9.415700,9.463340,9.463340,0
2020-03-11,9.512720,9.522350,9.427530,9.512140,9.512140,0
2020-03-12,9.530030,9.846820,9.471830,9.529310,9.529310,0
2020-03-13,9.737720,9.813790,9.596560,9.736850,9.736850,0
2020-03-16,9.693750,9.872170,9.621030,9.689840,9.689840,0
2020-03-17,9.775310,10.007210,9.341770,9.780270,9.780270,0
2020-03-18,9.875060,10.302340,9.680100,9.874700,9.874700,0
2020-03-19,10.213900,10.456420,9.315950,10.197400,10.197400,0
2020-03-20,10.167960,10.426760,9.934270,10.019070,10.019070,0
2020-03-23,10.423250,10.462430,10.211880,10.438770,10.438770,0
2020-03-24,10.281470,10.305050,10.120360,10.281270,10.281270,0
2020-03-25,10.116570,10.209120,10.035210,10.099110,10.099110,0
2020-03-26,10.064510,10.150700,9.946080,10.062070,10.062070,0
2020-03-27,9.931840,10.074600,9.861310,9.939690,9.939690,0
2020-03-30,9.924960,10.066580,9.875980,9.919260,9.919260,0
2020-03-31,10.034040,10.130500,9.885190,10.026820,10.026820,0
2020-04-01,9.893290,10.070030,9.891100,9.896420,9.896420,0
2020-04-02,10.018450,10.154860,9.983660,10.026900,10.026900,0
2020-04-03,10.091920,10.196550,10.080370,10.089410,10.089410,0
2020-04-06,10.180600,10.202480,10.107410,10.176340,10.176340,0
2020-04-07,10.101510,10.127900,9.949500,10.104960,10.104960,0
2020-04-08,10.042320,10.114390,10.014640,10.038300,10.038300,0
2020-04-09,10.068840,10.098300,9.934150,10.070900,10.070900,0
2020-04-10,9.939680,9.956800,9.914260,9.944470,9.944470,0
2020-04-13,9.938980,9.999160,9.907150,9.937170,9.937170,0
2020-04-14,9.984160,9.995670,9.935300,9.987700,9.987700,0
2020-04-15,9.919310,10.062580,9.901620,9.924330,9.924330,0
2020-04-16,10.044410,10.078600,9.977320,10.040810,10.040810,0
2020-04-17,9.998010,10.051300,9.971510,9.998750,9.998750,0
2020-04-20,9.986700,10.022350,9.960040,9.985940,9.985940,0
2020-04-21,10.020080,10.134000,10.018070,10.016670,10.016670,0
2020-04-22,10.092900,10.109260,10.040600,10.093800,10.093800,0
2020-04-23,10.109100,10.131380,10.017560,10.114700,10.114700,0
2020-04-24,10.061150,10.111330,10.043290,10.065490,10.065490,0
2020-04-27,10.033700,10.060230,9.981500,10.033000,10.033000,0
2020-04-28,10.008030,10.042770,9.857590,10.005350,10.005350,0
2020-04-29,9.876820,9.899750,9.840100,9.876500,9.876500,0
2020-04-30,9.840080,9.856440,9.751380,9.840780,9.840780,0
2020-05-01,9.766070,9.836310,9.759340,9.756820,9.756820,0
2020-05-04,9.911540,9.931160,9.876260,9.909560,9.909560,0
2020-05-05,9.857900,9.903320,9.801370,9.855430,9.855430,0
2020-05-06,9.818000,9.874020,9.802000,9.818690,9.818690,0
2020-05-07,9.847130,9.862240,9.804120,9.849140,9.849140,0
2020-05-08,9.800960,9.810100,9.733170,9.806830,9.806830,0
2020-05-11,9.783500,9.875460,9.748910,9.781300,9.781300,0
2020-05-12,9.870640,9.905400,9.710690,9.870670,9.870670,0
2020-05-13,9.780900,9.809190,9.716380,9.775500,9.775500,0
2020-05-14,9.806930,9.892450,9.805340,9.808800,9.808800,0
2020-05-15,9.789740,9.888730,9.787800,9.792600,9.792600,0
2020-05-18,9.865610,9.867300,9.713670,9.862540,9.862540,0
2020-05-19,9.697800,9.723540,9.633760,9.700100,9.700100,0
2020-05-20,9.679620,9.682740,9.567260,9.681300,9.681300,0
2020-05-21,9.583350,9.633610,9.558500,9.582860,9.582860,0
2020-05-22,9.616130,9.695580,9.612990,9.619100,9.619100,0
2020-05-25,9.656040,9.696480,9.654210,9.657300,9.657300,0
2020-05-26,9.670840,9.674690,9.607910,9.672170,9.672170,0
2020-05-27,9.615200,9.657940,9.562660,9.614450,9.614450,0
2020-05-28,9.595400,9.618690,9.503100,9.591500,9.591500,0
2020-05-29,9.517860,9.524880,9.401050,9.515500,9.515500,0
2020-06-01,9.426510,9.428980,9.353850,9.419500,9.419500,0
2020-06-02,9.372300,9.386200,9.313060,9.372040,9.372040,0
2020-06-03,9.324020,9.357730,9.253200,9.322860,9.322860,0
2020-06-04,9.287930,9.347870,9.149590,9.286780,9.286780,0
2020-06-05,9.198300,9.219120,9.128360,9.194380,9.194380,0
2020-06-08,9.142100,9.229680,9.142100,9.150010,9.150010,0
2020-06-09,9.190230,9.295120,9.158700,9.186900,9.186900,0
2020-06-10,9.212780,9.249120,9.156620,9.210130,9.210130,0
2020-06-11,9.188330,9.269640,9.168880,9.198220,9.198220,0
2020-06-12,9.333880,9.369010,9.233410,9.334020,9.334020,0
2020-06-15,9.343750,9.419750,9.320640,9.345750,9.345750,0
2020-06-16,9.264110,9.407530,9.241500,9.264160,9.264160,0
2020-06-17,9.362900,9.394500,9.322410,9.362200,9.362200,0
2020-06-18,9.327400,9.424190,9.305920,9.326410,9.326410,0
2020-06-19,9.404770,9.459790,9.386710,9.404500,9.404500,0
2020-06-22,9.461520,9.465730,9.354770,9.463510,9.463510,0
2020-06-23,9.341790,9.413080,9.254860,9.339950,9.339950,0
2020-06-24,9.279650,9.340830,9.245150,9.281020,9.281020,0
2020-06-25,9.373870,9.381090,9.318000,9.374930,9.374930,0
2020-06-26,9.322280,9.375830,9.299110,9.319000,9.319000,0
2020-06-29,9.336220,9.338630,9.273580,9.332600,9.332600,0
2020-06-30,9.326440,9.386200,9.280320,9.323150,9.323150,0
2020-07-01,9.318550,9.375000,9.283450,9.318300,9.318300,0
2020-07-02,9.307670,9.336130,9.233000,9.309730,9.309730,0
2020-07-03,9.317600,9.330170,9.293420,9.315790,9.315790,0
2020-07-06,9.322170,9.322330,9.239230,9.319900,9.319900,0
2020-07-07,9.231920,9.310290,9.207180,9.238180,9.238180,0
2020-07-08,9.253360,9.271020,9.179020,9.259800,9.259800,0
2020-07-09,9.169000,9.231340,9.138050,9.163700,9.163700,0
2020-07-10,9.234000,9.278330,9.168500,9.232600,9.232600,0
2020-07-13,9.195960,9.203860,9.128840,9.193000,9.193000,0
2020-07-14,9.186600,9.201610,9.094300,9.183780,9.183780,0
2020-07-15,9.079050,9.092500,9.034040,9.088810,9.088810,0
2020-07-16,9.070770,9.105550,9.031900,9.067160,9.067160,0
2020-07-17,9.074730,9.085150,9.021100,9.059370,9.059370,0
2020-07-20,9.029890,9.050130,8.971470,9.027510,9.027510,0
2020-07-21,8.959180,8.976890,8.892100,8.960100,8.960100,0
2020-07-22,8.868770,8.910190,8.838200,8.863150,8.863150,0
2020-07-23,8.868700,8.909150,8.829420,8.869300,8.869300,0
2020-07-24,8.858700,8.875140,8.829760,8.857120,8.857120,0
2020-07-27,8.836720,8.836720,8.717220,8.833300,8.833300,0
2020-07-28,8.714710,8.791680,8.698900,8.713340,8.713340,0
2020-07-29,8.766990,8.782400,8.720720,8.774000,8.774000,0
2020-07-30,8.730010,8.789540,8.713540,8.727700,8.727700,0
2020-07-31,8.681620,8.753180,8.643850,8.681100,8.681100,0
2020-08-03,8.774200,8.803460,8.752800,8.767300,8.767300,0
2020-08-04,8.742060,8.783670,8.715900,8.735750,8.735750,0
2020-08-05,8.717580,8.724080,8.646160,8.717410,8.717410,0
2020-08-06,8.656630,8.721230,8.622290,8.653000,8.653000,0
2020-08-07,8.688620,8.773620,8.684850,8.687940,8.687940,0
2020-08-10,8.745100,8.761700,8.710200,8.747650,8.747650,0
2020-08-11,8.751140,8.771520,8.702100,8.754300,8.754300,0
2020-08-12,8.756810,8.788700,8.673950,8.762190,8.762190,0
2020-08-13,8.678550,8.686480,8.646240,8.680080,8.680080,0
2020-08-14,8.682550,8.729480,8.672340,8.687210,8.687210,0
2020-08-17,8.675900,8.704890,8.658300,8.674200,8.674200,0
2020-08-18,8.684030,8.685000,8.610520,8.680900,8.680900,0
2020-08-19,8.632500,8.673970,8.623210,8.630800,8.630800,0
2020-08-20,8.692070,8.773040,8.685530,8.695860,8.695860,0
2020-08-21,8.696390,8.816500,8.685940,8.691050,8.691050,0
2020-08-24,8.788140,8.800150,8.738820,8.788800,8.788800,0
2020-08-25,8.788250,8.791320,8.730200,8.779580,8.779580,0
2020-08-26,8.745230,8.787540,8.725360,8.744190,8.744190,0
2020-08-27,8.696020,8.771310,8.663000,8.711640,8.711640,0
2020-08-28,8.724830,8.729040,8.599580,8.724790,8.724790,0
2020-08-31,8.618680,8.650200,8.605540,8.615700,8.615700,0
2020-09-01,8.641810,8.674400,8.593910,8.647200,8.647200,0
2020-09-02,8.669840,8.732290,8.664790,8.673900,8.673900,0
2020-09-03,8.714940,8.774750,8.714940,8.714060,8.714060,0
2020-09-04,8.732750,8.796990,8.719330,8.741220,8.741220,0
2020-09-07,8.735990,8.776920,8.721820,8.736890,8.736890,0
2020-09-08,8.761740,8.829510,8.760710,8.767200,8.767200,0
2020-09-09,8.827420,8.854330,8.751280,8.833000,8.833000,0
2020-09-10,8.742890,8.757760,8.683400,8.735110,8.735110,0
2020-09-11,8.753890,8.783700,8.727000,8.762930,8.762930,0
2020-09-14,8.766310,8.786500,8.751500,8.778200,8.778200,0
2020-09-15,8.771200,8.795860,8.734870,8.763700,8.763700,0
2020-09-16,8.795560,8.809950,8.761800,8.787660,8.787660,0
2020-09-17,8.804410,8.860300,8.797700,8.808710,8.808710,0
2020-09-18,8.770530,8.790000,8.748600,8.773790,8.773790,0
2020-09-21,8.768060,8.886750,8.718300,8.763900,8.763900,0
2020-09-22,8.844280,8.910830,8.836580,8.841340,8.841340,0
2020-09-23,8.912850,8.982900,8.901840,8.902790,8.902790,0
2020-09-24,9.009320,9.146380,8.987320,8.991290,8.991290,0
2020-09-25,9.102130,9.162770,9.075570,9.095480,9.095480,0
2020-09-28,9.129640,9.139340,9.028020,9.124940,9.124940,0
2020-09-29,9.028100,9.051990,8.964850,9.027760,9.027760,0
2020-09-30,8.964800,9.032850,8.936020,8.965650,8.965650,0
2020-10-01,8.923480,8.963000,8.900030,8.922110,8.922110,0
2020-10-02,8.893150,8.963800,8.882600,8.894000,8.894000,0
2020-10-05,8.914600,8.921680,8.877740,8.919340,8.919340,0
2020-10-06,8.890270,8.927100,8.877910,8.886400,8.886400,0
2020-10-07,8.936220,8.961750,8.878090,8.943300,8.943300,0
2020-10-08,8.877330,8.893470,8.857200,8.876200,8.876200,0
2020-10-09,8.853750,8.861090,8.784140,8.851200,8.851200,0
2020-10-12,8.801070,8.821260,8.777780,8.798690,8.798690,0
2020-10-13,8.790600,8.827080,8.753200,8.794310,8.794310,0
2020-10-14,8.820530,8.840170,8.794310,8.821350,8.821350,0
2020-10-15,8.820630,8.891960,8.807220,8.824600,8.824600,0
2020-10-16,8.862980,8.887230,8.812060,8.876880,8.876880,0
2020-10-19,8.844030,8.850910,8.779900,8.842100,8.842100,0
2020-10-20,8.827930,8.838390,8.741600,8.829140,8.829140,0
2020-10-21,8.739210,8.752130,8.698600,8.740600,8.740600,0
2020-10-22,8.743320,8.784090,8.724200,8.743720,8.743720,0
2020-10-23,8.761100,8.792110,8.732200,8.762330,8.762330,0
2020-10-26,8.756470,8.782010,8.729400,8.756930,8.756930,0
2020-10-27,8.740750,8.761690,8.696200,8.740670,8.740670,0
2020-10-28,8.738250,8.861500,8.719200,8.737960,8.737960,0
2020-10-29,8.845150,8.944940,8.821600,8.844530,8.844530,0
2020-10-30,8.907680,8.945210,8.849000,8.914210,8.914210,0
2020-11-02,8.907130,8.930190,8.877100,8.908000,8.908000,0
2020-11-03,8.902200,8.914320,8.820900,8.902600,8.902600,0
2020-11-04,8.773240,8.936800,8.767950,8.773330,8.773330,0
2020-11-05,8.774590,8.801190,8.665430,8.780700,8.780700,0
2020-11-06,8.692420,8.718350,8.623550,8.690440,8.690440,0
2020-11-09,8.624470,8.649450,8.552610,8.624910,8.624910,0
2020-11-10,8.619280,8.650430,8.603620,8.618140,8.618140,0
2020-11-11,8.607180,8.673670,8.594120,8.607340,8.607340,0
2020-11-12,8.631900,8.669380,8.595800,8.634500,8.634500,0
2020-11-13,8.642290,8.703390,8.626410,8.638440,8.638440,0
2020-11-16,8.670630,8.677790,8.622900,8.668700,8.668700,0
2020-11-17,8.609750,8.636350,8.586900,8.609940,8.609940,0
2020-11-18,8.616700,8.633520,8.578000,8.620100,8.620100,0
2020-11-19,8.594300,8.655960,8.586120,8.600200,8.600200,0
2020-11-20,8.590970,8.623370,8.572640,8.595980,8.595980,0
2020-11-23,8.610430,8.668590,8.577450,8.608600,8.608600,0
2020-11-24,8.622590,8.628200,8.561160,8.622330,8.622330,0
2020-11-25,8.535110,8.548550,8.502510,8.530880,8.530880,0
2020-11-26,8.493650,8.547820,8.478450,8.486500,8.486500,0
2020-11-27,8.519030,8.537170,8.489500,8.525210,8.525210,0
2020-11-30,8.498460,8.562380,8.443100,8.496790,8.496790,0
2020-12-01,8.564280,8.572960,8.482630,8.564550,8.564550,0
2020-12-02,8.478280,8.546430,8.464570,8.484040,8.484040,0
2020-12-03,8.465060,8.495030,8.422480,8.455860,8.455860,0
2020-12-04,8.448540,8.456200,8.415200,8.445300,8.445300,0
2020-12-07,8.459420,8.520170,8.353270,8.456350,8.456350,0
2020-12-08,8.402810,8.491380,8.387560,8.397590,8.397590,0
2020-12-09,8.463570,8.503770,8.430930,8.460800,8.460800,0
2020-12-10,8.493640,8.496850,8.427550,8.493760,8.493760,0
2020-12-11,8.443310,8.487150,8.414800,8.443060,8.443060,0
2020-12-14,8.428980,8.460800,8.364300,8.428390,8.428390,0
2020-12-15,8.400650,8.418950,8.372100,8.399700,8.399700,0
2020-12-16,8.380030,8.388350,8.327090,8.376400,8.376400,0
2020-12-17,8.343610,8.352130,8.241620,8.344030,8.344030,0
2020-12-18,8.277060,8.304450,8.241600,8.276870,8.276870,0
2020-12-21,8.285900,8.429530,8.253790,8.283540,8.283540,0
2020-12-22,8.251080,8.340300,8.239500,8.251110,8.251110,0
2020-12-23,8.322270,8.342690,8.275460,8.326610,8.326610,0
2020-12-24,8.282800,8.285020,8.252930,8.287910,8.287910,0
2020-12-25,8.209610,8.291560,7.979750,8.207710,8.207710,0
2020-12-28,8.255850,8.290730,8.213500,8.256450,8.256450,0
2020-12-29,8.260810,8.266800,8.177150,8.260510,8.260510,0
2020-12-30,8.200690,8.209750,8.162760,8.204640,8.204640,0
2020-12-31,8.189670,8.217550,8.148150,8.188770,8.188770,0
2021-01-01,7.763690,8.260100,7.763690,8.152630,8.152630,0
2021-01-04,8.197000,8.248380,8.160780,8.195910,8.195910,0
2021-01-05,8.237050,8.251710,8.178700,8.249130,8.249130,0
2021-01-06,8.179200,8.211570,8.122750,8.174400,8.174400,0
2021-01-07,8.159220,8.230620,8.110810,8.158300,8.158300,0
2021-01-08,8.188850,8.234640,8.172760,8.188370,8.188370,0
2021-01-11,8.258810,8.324920,8.243750,8.259700,8.259700,0
2021-01-12,8.293360,8.317420,8.268060,8.294150,8.294150,0
2021-01-13,8.240750,8.356190,8.228630,8.241590,8.241590,0
2021-01-14,8.341900,8.356240,8.303550,8.334530,8.334530,0
2021-01-15,8.312350,8.399690,8.297570,8.309500,8.309500,0
2021-01-18,8.406510,8.429170,8.382800,8.405930,8.405930,0
2021-01-19,8.395750,8.395750,8.311200,8.394820,8.394820,0
2021-01-20,8.334000,8.383290,8.315000,8.325510,8.325510,0
2021-01-21,8.338280,8.342030,8.262720,8.337280,8.337280,0
2021-01-22,8.270730,8.300460,8.258270,8.268840,8.268840,0
2021-01-25,8.294780,8.321540,8.251010,8.296600,8.296600,0
2021-01-26,8.282150,8.332300,8.268230,8.283200,8.283200,0
2021-01-27,8.297520,8.398630,8.285620,8.298440,8.298440,0
2021-01-28,8.358420,8.396560,8.320470,8.367110,8.367110,0
2021-01-29,8.338800,8.378550,8.314220,8.343700,8.343700,0
2021-02-01,8.378900,8.426530,8.349990,8.378020,8.378020,0
2021-02-02,8.417250,8.445370,8.391240,8.416700,8.416700,0
2021-02-03,8.397400,8.436950,8.377530,8.396630,8.396630,0
2021-02-04,8.396630,8.465330,8.385180,8.394000,8.394000,0
2021-02-05,8.455690,8.478330,8.377400,8.455780,8.455780,0
2021-02-08,8.372720,8.415700,8.368510,8.373290,8.373290,0
2021-02-09,8.389600,8.389700,8.330120,8.388650,8.388650,0
2021-02-10,8.324600,8.331920,8.278600,8.321800,8.321800,0
2021-02-11,8.318470,8.328600,8.294500,8.315550,8.315550,0
2021-02-12,8.312200,8.346770,8.299410,8.318670,8.318670,0
2021-02-15,8.300700,8.305000,8.263840,8.301880,8.301880,0
2021-02-16,8.270030,8.296950,8.251900,8.279270,8.279270,0
2021-02-17,8.292940,8.349420,8.289190,8.299520,8.299520,0
2021-02-18,8.321700,8.349350,8.296490,8.318700,8.318700,0
2021-02-19,8.307410,8.318350,8.260720,8.307320,8.307320,0
2021-02-22,8.268340,8.307250,8.248070,8.266080,8.266080,0
2021-02-23,8.269020,8.310330,8.249020,8.267690,8.267690,0
2021-02-24,8.277600,8.333750,8.250540,8.277630,8.277630,0
2021-02-25,8.267870,8.282700,8.202400,8.266260,8.266260,0
2021-02-26,8.288640,8.422140,8.279550,8.304490,8.304490,0
2021-03-01,8.418780,8.491820,8.392730,8.417600,8.417600,0
2021-03-02,8.414370,8.469210,8.387400,8.408050,8.408050,0
2021-03-03,8.371420,8.416580,8.355260,8.370680,8.370680,0
2021-03-04,8.431730,8.455090,8.410720,8.430350,8.430350,0
2021-03-05,8.499290,8.563500,8.490520,8.487120,8.487120,0
2021-03-08,8.520210,8.588790,8.513200,8.519030,8.519030,0
2021-03-09,8.578100,8.594330,8.493940,8.578400,8.578400,0
2021-03-10,8.499050,8.536410,8.485550,8.497820,8.497820,0
2021-03-11,8.479770,8.503000,8.440870,8.479350,8.479350,0
2021-03-12,8.448030,8.524860,8.425160,8.446300,8.446300,0
2021-03-15,8.484450,8.547040,8.461030,8.484000,8.484000,0
2021-03-16,8.513770,8.535960,8.479420,8.511700,8.511700,0
2021-03-17,8.497720,8.529650,8.471840,8.500140,8.500140,0
2021-03-18,8.440770,8.527740,8.432030,8.445650,8.445650,0
2021-03-19,8.514810,8.577200,8.486440,8.506850,8.506850,0
2021-03-22,8.556990,8.576540,8.504300,8.557530,8.557530,0
2021-03-23,8.510220,8.580930,8.488740,8.506850,8.506850,0
2021-03-24,8.603500,8.634960,8.575800,8.603550,8.603550,0
2021-03-25,8.616860,8.670500,8.581640,8.612720,8.612720,0
2021-03-26,8.639640,8.658930,8.628560,8.645530,8.645530,0
2021-03-29,8.639800,8.708390,8.635860,8.644310,8.644310,0
2021-03-30,8.679080,8.762960,8.674090,8.680890,8.680890,0
2021-03-31,8.730620,8.751330,8.706060,8.717830,8.717830,0
2021-04-01,8.728430,8.760250,8.711700,8.729510,8.729510,0
2021-04-02,8.715250,8.736400,8.704600,8.714790,8.714790,0
2021-04-05,8.720790,8.757770,8.696420,8.719480,8.719480,0
2021-04-06,8.698250,8.719010,8.634060,8.692520,8.692520,0
2021-04-07,8.597430,8.631330,8.591470,8.612240,8.612240,0
2021-04-08,8.628280,8.633850,8.547570,8.627200,8.627200,0
2021-04-09,8.536140,8.575980,8.523000,8.536310,8.536310,0
2021-04-12,8.542350,8.580300,8.524520,8.540560,8.540560,0
2021-04-13,8.568910,8.595460,8.505470,8.572540,8.572540,0
2021-04-14,8.508900,8.509790,8.450210,8.504930,8.504930,0
2021-04-15,8.464210,8.478620,8.439500,8.458850,8.458850,0
2021-04-16,8.440220,8.465020,8.417160,8.441360,8.441360,0
2021-04-19,8.445250,8.474890,8.373100,8.444910,8.444910,0
2021-04-20,8.385060,8.439530,8.355100,8.392090,8.392090,0
2021-04-21,8.437880,8.478600,8.409300,8.431160,8.431160,0
2021-04-22,8.403660,8.443220,8.385860,8.403880,8.403880,0
2021-04-23,8.427880,8.433510,8.393900,8.425280,8.425280,0
2021-04-26,8.391300,8.396650,8.363710,8.391650,8.391650,0
2021-04-27,8.386200,8.418540,8.371200,8.384990,8.384990,0
2021-04-28,8.367040,8.395990,8.353500,8.371400,8.371400,0
2021-04-29,8.332200,8.382210,8.309620,8.331600,8.331600,0
2021-04-30,8.367660,8.458520,8.351050,8.366490,8.366490,0
2021-05-03,8.465800,8.477260,8.409200,8.463730,8.463730,0
2021-05-04,8.418530,8.494190,8.414040,8.419020,8.419020,0
2021-05-05,8.474300,8.505150,8.462270,8.466580,8.466580,0
2021-05-06,8.475160,8.501320,8.433700,8.480830,8.480830,0
2021-05-07,8.423670,8.432100,8.310200,8.419520,8.419520,0
2021-05-10,8.304310,8.335230,8.300600,8.303340,8.303340,0
2021-05-11,8.332670,8.356230,8.295430,8.317640,8.317640,0
2021-05-12,8.319700,8.418150,8.306600,8.319330,8.319330,0
2021-05-13,8.425370,8.453530,8.390420,8.424470,8.424470,0
2021-05-14,8.400490,8.417200,8.338700,8.404720,8.404720,0
2021-05-17,8.322250,8.367260,8.321800,8.320550,8.320550,0
2021-05-18,8.330280,8.331790,8.275560,8.328420,8.328420,0
2021-05-19,8.278470,8.339360,8.263490,8.283180,8.283180,0
2021-05-20,8.351780,8.357430,8.295800,8.353370,8.353370,0
2021-05-21,8.305410,8.325410,8.270250,8.290990,8.290990,0
2021-05-24,8.318700,8.336940,8.306320,8.318550,8.318550,0
2021-05-25,8.316600,8.318150,8.245900,8.309040,8.309040,0
2021-05-26,8.257630,8.317020,8.241290,8.253400,8.253400,0
2021-05-27,8.317180,8.325820,8.281800,8.316820,8.316820,0
2021-05-28,8.277890,8.342000,8.274380,8.276710,8.276710,0
2021-05-31,8.308500,8.319390,8.285400,8.309410,8.309410,0
2021-06-01,8.278350,8.293510,8.245600,8.278530,8.278530,0
2021-06-02,8.264390,8.298450,8.258250,8.266400,8.266400,0
2021-06-03,8.269580,8.338550,8.259620,8.268980,8.268980,0
2021-06-04,8.325300,8.353420,8.266050,8.328410,8.328410,0
2021-06-07,8.275410,8.293430,8.254300,8.273700,8.273700,0
2021-06-08,8.261590,8.285860,8.253300,8.257710,8.257710,0
2021-06-09,8.271520,8.278530,8.234670,8.271340,8.271340,0
2021-06-10,8.266550,8.287340,8.243140,8.265850,8.265850,0
2021-06-11,8.245730,8.326540,8.233110,8.250410,8.250410,0
2021-06-14,8.317460,8.335680,8.304700,8.317600,8.317600,0
2021-06-15,8.317000,8.338670,8.292200,8.317300,8.317300,0
2021-06-16,8.319700,8.376030,8.318520,8.322580,8.322580,0
2021-06-17,8.443140,8.552070,8.438680,8.442260,8.442260,0
2021-06-18,8.549140,8.638910,8.536950,8.548780,8.548780,0
2021-06-21,8.607220,8.637710,8.530270,8.607030,8.607030,0
2021-06-22,8.532910,8.565580,8.500500,8.535730,8.535730,0
2021-06-23,8.474470,8.496030,8.456020,8.479200,8.479200,0
2021-06-24,8.475900,8.489180,8.452340,8.480160,8.480160,0
2021-06-25,8.476420,8.486390,8.443520,8.473820,8.473820,0
2021-06-28,8.489210,8.516380,8.459980,8.488990,8.488990,0
2021-06-29,8.507300,8.552050,8.504600,8.510150,8.510150,0
2021-06-30,8.518500,8.562860,8.498960,8.517890,8.517890,0
2021-07-01,8.532180,8.585630,8.532180,8.531990,8.531990,0
2021-07-02,8.580680,8.600170,8.547500,8.580800,8.580800,0
2021-07-05,8.549740,8.560650,8.534100,8.546300,8.546300,0
2021-07-06,8.545630,8.589200,8.518370,8.544700,8.544700,0
2021-07-07,8.590640,8.645310,8.569940,8.588020,8.588020,0
2021-07-08,8.618560,8.640270,8.565540,8.624090,8.624090,0
2021-07-09,8.577410,8.613150,8.574020,8.592300,8.592300,0
2021-07-12,8.577100,8.618950,8.559800,8.580400,8.580400,0
2021-07-13,8.581700,8.647310,8.565000,8.582860,8.582860,0
2021-07-14,8.649230,8.668520,8.616930,8.654620,8.654620,0
2021-07-15,8.616800,8.669610,8.614200,8.619770,8.619770,0
2021-07-16,8.663300,8.688010,8.651700,8.663980,8.663980,0
2021-07-19,8.679750,8.726000,8.669290,8.678470,8.678470,0
2021-07-20,8.687620,8.731740,8.675640,8.690000,8.690000,0
2021-07-21,8.694910,8.732750,8.683770,8.694800,8.694800,0
2021-07-22,8.686340,8.696700,8.642870,8.685880,8.685880,0
2021-07-23,8.679710,8.701960,8.669200,8.677230,8.677230,0
2021-07-26,8.692150,8.698830,8.621130,8.692480,8.692480,0
2021-07-27,8.624570,8.658070,8.593400,8.619760,8.619760,0
2021-07-28,8.619150,8.652150,8.615050,8.620020,8.620020,0
2021-07-29,8.591390,8.598320,8.544400,8.591900,8.591900,0
2021-07-30,8.553220,8.606710,8.540100,8.551590,8.551590,0
2021-08-02,8.598040,8.607740,8.565000,8.597290,8.597290,0
2021-08-03,8.590800,8.614480,8.568300,8.592510,8.592510,0
2021-08-04,8.602070,8.611400,8.562300,8.601310,8.601310,0
2021-08-05,8.608640,8.616960,8.595800,8.608730,8.608730,0
2021-08-06,8.612000,8.664770,8.604850,8.611400,8.611400,0
2021-08-09,8.679340,8.708450,8.660000,8.679840,8.679840,0
2021-08-10,8.705860,8.722690,8.699040,8.704630,8.704630,0
2021-08-11,8.719860,8.734150,8.684320,8.719100,8.719100,0
2021-08-12,8.672010,8.694080,8.657200,8.680820,8.680820,0
2021-08-13,8.680900,8.695450,8.632380,8.684570,8.684570,0
2021-08-16,8.634400,8.666950,8.630870,8.634500,8.634500,0
2021-08-17,8.646300,8.748430,8.646300,8.648870,8.648870,0
2021-08-18,8.749630,8.761200,8.710280,8.757400,8.757400,0
2021-08-19,8.735950,8.808770,8.726390,8.735980,8.735980,0
2021-08-20,8.804600,8.852770,8.787970,8.800960,8.800960,0
2021-08-23,8.804450,8.806900,8.711040,8.805260,8.805260,0
2021-08-24,8.712990,8.723300,8.674200,8.713480,8.713480,0
2021-08-25,8.687380,8.720820,8.680520,8.682610,8.682610,0
2021-08-26,8.686260,8.728080,8.680060,8.685130,8.685130,0
2021-08-27,8.699930,8.722180,8.640100,8.705090,8.705090,0
2021-08-30,8.634100,8.651390,8.610800,8.634960,8.634960,0
2021-08-31,8.624600,8.642170,8.578500,8.624600,8.624600,0
2021-09-01,8.617300,8.645440,8.595820,8.617100,8.617100,0
2021-09-02,8.612070,8.618650,8.573050,8.613540,8.613540,0
2021-09-03,8.571400,8.578070,8.532740,8.567530,8.567530,0
2021-09-06,8.547680,8.577920,8.542900,8.545580,8.545580,0
2021-09-07,8.556640,8.583830,8.541470,8.556990,8.556990,0
2021-09-08,8.590450,8.628560,8.582000,8.590800,8.590800,0
2021-09-09,8.627420,8.642620,8.597700,8.623650,8.623650,0
2021-09-10,8.610000,8.624100,8.584190,8.609250,8.609250,0
2021-09-13,8.633650,8.657500,8.600050,8.630900,8.630900,0
2021-09-14,8.600300,8.611230,8.553160,8.598380,8.598380,0
2021-09-15,8.604220,8.614710,8.566010,8.603690,8.603690,0
2021-09-16,8.577350,8.649910,8.575740,8.577300,8.577300,0
2021-09-17,8.619780,8.687330,8.602430,8.617800,8.617800,0
2021-09-20,8.674620,8.745140,8.672300,8.673650,8.673650,0
2021-09-21,8.672560,8.682580,8.649400,8.671200,8.671200,0
2021-09-22,8.687400,8.698050,8.639880,8.687900,8.687900,0
2021-09-23,8.695240,8.700520,8.618150,8.690540,8.690540,0
2021-09-24,8.629180,8.667100,8.617650,8.627000,8.627000,0
2021-09-27,8.636900,8.706550,8.617440,8.636800,8.636800,0
